Simulation ID;Analysis;Simulation Date Time;Simualtion Unix Time;Satellite 1;Satellite 2;Satellites Number;Satellites Names;R Visibility;R Margin;Satellite ID;PRN;Inclination;RAAN;Argument periapsis;Mean Anomaly;Mean Motion;Semimajor axis;Eccentricity;TLE Date;Bstar;Ballistic Coefficient;True Anomaly;Xi;Eta;Parameter;R vector;Theta
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:00:00;1.609286e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.822633e+27;-5.790642e+05;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.818328e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-2.487683e+00;-5.394916e+06;-4.134620e+06;6.796919e+06;6.797073e+06;8.390895e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:00:00;1.609286e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.822633e+27;-5.790642e+05;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.537237e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.143687e+00;-4.096178e+06;6.350129e+06;7.556004e+06;7.556640e+06;8.390895e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:00:43;1.609286e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.741720e+27;-6.468696e+05;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.818280e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-2.439013e+00;-5.187369e+06;-4.392189e+06;6.796919e+06;6.797067e+06;8.579546e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:00:43;1.609286e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.741720e+27;-6.468696e+05;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.537195e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.185205e+00;-4.356242e+06;6.174672e+06;7.556004e+06;7.556681e+06;8.579546e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:01:26;1.609286e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.657502e+27;-7.142026e+05;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.818231e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-2.390342e+00;-4.967536e+06;-4.639356e+06;6.796919e+06;6.797061e+06;8.760391e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:01:26;1.609286e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.657502e+27;-7.142026e+05;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.537154e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.226723e+00;-4.608797e+06;5.988573e+06;7.556004e+06;7.556720e+06;8.760391e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:02:09;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.571115e+27;-7.804013e+05;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.818182e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-2.341671e+00;-4.735938e+06;-4.875535e+06;6.796919e+06;6.797054e+06;8.932315e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:02:09;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.571115e+27;-7.804013e+05;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.537112e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.268240e+00;-4.853409e+06;5.792151e+06;7.556004e+06;7.556758e+06;8.932315e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:02:52;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.483833e+27;-8.447909e+05;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.818134e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-2.293001e+00;-4.493123e+06;-5.100167e+06;6.796919e+06;6.797047e+06;9.094309e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:02:52;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.483833e+27;-8.447909e+05;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.537071e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.309757e+00;-5.089654e+06;5.585747e+06;7.556004e+06;7.556795e+06;9.094309e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:03:36;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.397039e+27;-9.066900e+05;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.818085e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-2.244330e+00;-4.239666e+06;-5.312719e+06;6.796919e+06;6.797040e+06;9.245457e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:03:36;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.397039e+27;-9.066900e+05;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.537029e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.351274e+00;-5.317128e+06;5.369714e+06;7.556004e+06;7.556830e+06;9.245457e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:04:19;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.312194e+27;-9.654179e+05;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.818036e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-2.195659e+00;-3.976168e+06;-5.512688e+06;6.796919e+06;6.797032e+06;9.384932e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:04:19;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.312194e+27;-9.654179e+05;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536988e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.392790e+00;-5.535437e+06;5.144427e+06;7.556004e+06;7.556864e+06;9.384932e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:05:02;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.230800e+27;-1.020303e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817987e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-2.146988e+00;-3.703253e+06;-5.699602e+06;6.796919e+06;6.797025e+06;9.511990e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:05:02;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.230800e+27;-1.020303e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536946e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.434306e+00;-5.744206e+06;4.910273e+06;7.556004e+06;7.556896e+06;9.511990e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:05:45;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.154361e+27;-1.070694e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817939e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-2.098317e+00;-3.421567e+06;-5.873015e+06;6.796919e+06;6.797017e+06;9.625963e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:05:45;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.154361e+27;-1.070694e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536905e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.475821e+00;-5.943075e+06;4.667656e+06;7.556004e+06;7.556927e+06;9.625963e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:06:28;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.084346e+27;-1.115968e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817890e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-2.049646e+00;-3.131777e+06;-6.032519e+06;6.796919e+06;6.797008e+06;9.726256e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:06:28;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.084346e+27;-1.115968e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536863e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.517337e+00;-6.131700e+06;4.416995e+06;7.556004e+06;7.556957e+06;9.726256e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:07:12;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.022148e+27;-1.155541e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817841e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-2.000974e+00;-2.834570e+06;-6.177736e+06;6.796919e+06;6.797000e+06;9.812346e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:07:12;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.022148e+27;-1.155541e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536822e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.558851e+00;-6.309759e+06;4.158721e+06;7.556004e+06;7.556984e+06;9.812346e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:07:55;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-9.690447e+26;-1.188883e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817793e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.952303e+00;-2.530649e+06;-6.308320e+06;6.796919e+06;6.796991e+06;9.883772e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:07:55;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-9.690447e+26;-1.188883e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536780e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.600366e+00;-6.476942e+06;3.893280e+06;7.556004e+06;7.557010e+06;9.883772e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:08:38;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-9.261647e+26;-1.215527e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817744e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.903631e+00;-2.220734e+06;-6.423963e+06;6.796919e+06;6.796982e+06;9.940139e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:08:38;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-9.261647e+26;-1.215527e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536739e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.641880e+00;-6.632963e+06;3.621129e+06;7.556004e+06;7.557035e+06;9.940139e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:09:21;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-8.944533e+26;-1.235080e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817695e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.854959e+00;-1.905560e+06;-6.524392e+06;6.796919e+06;6.796973e+06;9.981110e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:09:21;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-8.944533e+26;-1.235080e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536697e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.683394e+00;-6.777553e+06;3.342737e+06;7.556004e+06;7.557057e+06;9.981110e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:10:04;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-8.746458e+26;-1.247231e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817647e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.806288e+00;-1.585872e+06;-6.609367e+06;6.796919e+06;6.796964e+06;1.000641e+07
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:10:04;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-8.746458e+26;-1.247231e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536656e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.724908e+00;-6.910462e+06;3.058584e+06;7.556004e+06;7.557078e+06;1.000641e+07
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:10:48;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-8.672449e+26;-1.251761e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817598e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.757615e+00;-1.262428e+06;-6.678688e+06;6.796919e+06;6.796955e+06;1.001581e+07
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:10:48;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-8.672449e+26;-1.251761e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536614e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.766421e+00;-7.031462e+06;2.769161e+06;7.556004e+06;7.557097e+06;1.001581e+07
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:11:31;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-8.725051e+26;-1.248548e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817549e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.708943e+00;-9.359940e+05;-6.732190e+06;6.796919e+06;6.796945e+06;1.000916e+07
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:11:31;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-8.725051e+26;-1.248548e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536573e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.807935e+00;-7.140344e+06;2.474965e+06;7.556004e+06;7.557113e+06;1.000916e+07
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:12:14;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-8.904230e+26;-1.237571e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817501e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.660271e+00;-6.073430e+05;-6.769747e+06;6.796919e+06;6.796936e+06;9.986344e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:12:14;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-8.904230e+26;-1.237571e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536531e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.849448e+00;-7.236921e+06;2.176504e+06;7.556004e+06;7.557128e+06;9.986344e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:12:57;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-9.207355e+26;-1.218907e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817452e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.611599e+00;-2.772535e+05;-6.791270e+06;6.796919e+06;6.796927e+06;9.947302e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:12:57;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-9.207355e+26;-1.218907e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536490e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.890961e+00;-7.321026e+06;1.874292e+06;7.556004e+06;7.557142e+06;9.947302e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:13:40;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-9.629248e+26;-1.192731e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817403e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.562926e+00;5.349273e+04;-6.796707e+06;6.796919e+06;6.796917e+06;9.892031e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:13:40;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-9.629248e+26;-1.192731e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536448e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.932474e+00;-7.392514e+06;1.568849e+06;7.556004e+06;7.557153e+06;9.892031e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:14:24;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.016231e+27;-1.159314e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817355e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.514253e+00;3.841122e+05;-6.786045e+06;6.796919e+06;6.796908e+06;9.820580e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:14:24;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.016231e+27;-1.159314e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536406e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;2.973987e+00;-7.451263e+06;1.260704e+06;7.556004e+06;7.557162e+06;9.820580e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:15:07;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.079669e+27;-1.119011e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817306e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.465581e+00;7.138219e+05;-6.759311e+06;6.796919e+06;6.796898e+06;9.733048e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:15:07;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.079669e+27;-1.119011e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536365e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;3.015499e+00;-7.497171e+06;9.503853e+05;7.556004e+06;7.557169e+06;9.733048e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:15:50;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.152057e+27;-1.072252e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817257e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.416908e+00;1.041841e+06;-6.716567e+06;6.796919e+06;6.796889e+06;9.629588e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:15:50;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.152057e+27;-1.072252e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536323e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;3.057012e+00;-7.530159e+06;6.384292e+05;7.556004e+06;7.557174e+06;9.629588e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:16:33;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.232046e+27;-1.019538e+06;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817209e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.368235e+00;1.367392e+06;-6.657913e+06;6.796919e+06;6.796880e+06;9.510401e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:16:33;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.232046e+27;-1.019538e+06;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536282e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;3.098525e+00;-7.550169e+06;3.253728e+05;7.556004e+06;7.557177e+06;9.510401e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:17:16;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.318151e+27;-9.614213e+05;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817160e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.319561e+00;1.689705e+06;-6.583490e+06;6.796919e+06;6.796870e+06;9.375743e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:17:16;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.318151e+27;-9.614213e+05;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536240e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;3.140037e+00;-7.557169e+06;1.175568e+04;7.556004e+06;7.557178e+06;9.375743e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:18:00;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.408796e+27;-8.985026e+05;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817111e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.270888e+00;2.008015e+06;-6.493474e+06;6.796919e+06;6.796861e+06;9.225921e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:18:00;1.609287e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.408796e+27;-8.985026e+05;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536199e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;-3.101636e+00;-7.551145e+06;-3.018817e+05;7.556004e+06;7.557177e+06;9.225921e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:18:43;1.609288e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.502351e+27;-8.314148e+05;ISS(ZARYA);;9.014032e-01;1.207000e-01;4.575136e+00;-1.817063e+03;1.126680e-03;6.796919e+06;2.860000e-05;17-Jan-2021 17:27:41.619;1.486600e-05;5.279359e+03;-1.222214e+00;2.321569e+06;-6.388076e+06;6.796919e+06;6.796852e+06;9.061296e+06
20210117200000-test.txt;Visibility Analysis;30-Dec-2020 00:18:43;1.609288e+09;ISS(ZARYA);ONEWEB-0010;2;ISS(ZARYA)-ONEWEB-0010;-1.502351e+27;-8.314148e+05;ONEWEB-0010;;1.534450e+00;5.088741e+00;1.415706e+00;-1.536157e+03;9.612373e-04;7.556004e+06;1.554000e-04;17-Jan-2021 14:00:01.000;8.964200e-02;8.755154e-01;-3.060123e+00;-7.532109e+06;-6.149988e+05;7.556004e+06;7.557174e+06;9.061296e+06
